FragmentID,NarrID, SessionStartDate, SessionEndDate, ServerEntryDate,3.0 Example-Working,3.0 Example-Sleeping,3.0 Example-Preparing/consuming food,3.0 Example-X,3.0 Example-Y,3.0 Example-Notapplicable,3.6 You did not act/do something because you…-Feared for your safety,3.6 You did not act/do something because you…-Believed it was not your job/place,3.6 You did not act/do something because you…-Did not know how to help,3.6 You did not act/do something because you…-X,3.6 You did not act/do something because you…-Y,3.6 You did not act/do something because you…-Notapplicable,3.2 You did something because you-Could rely on support of public services,3.2 You did something because you-Felt responsible for dealing with it,3.2 You did something because you-Knew what to do/how to help,3.2 You did something because you-X,3.2 You did something because you-Y,3.2 You did something because you-Notapplicable,3.7 You decided to act/not act the way you did because-You did not have a choice,3.7 You decided to act/not act the way you did because-To you it was the right thing to do,3.7 You decided to act/not act the way you did because-It was an appropriate/acceptable thing to do,3.7 You decided to act/not act the way you did because-X,3.7 You decided to act/not act the way you did because-Y,3.7 You decided to act/not act the way you did because-Notapplicable,3.3 In this situation you…-Did not get personally involved,3.3 In this situation you…-Openly confronted the perpetrator,3.3 In this situation you…-X,3.3 In this situation you…-Notapplicable,3.4 In this situation you…-Acted gradually,3.4 In this situation you…-Acted immediately,3.4 In this situation you…-X,3.4 In this situation you…-Notapplicable,ConsentToParticipate,ConsentToShareStory,2.1 Are you related to/do you know either the victim or the perpetrator?,2.2 How is the victim related to the perpetrator?,2.3 What is the age category of the victim?,2.5 What is the gender of the perpetrator?,2.4 What is the gender of the victim?_Male,2.4 What is the gender of the victim?_Female,2.4 What is the gender of the victim?_Other,2.7 In addition to the victim and perpetrator who witnessed this situation?_Just you,2.7 In addition to the victim and perpetrator who witnessed this situation?_Family member(s) of the victim/perpetrator,2.7 In addition to the victim and perpetrator who witnessed this situation?_Friend(s) of the victim/perpetrator,2.7 In addition to the victim and perpetrator who witnessed this situation?_Acquaintance(s) of the victim/perpetrator,2.7 In addition to the victim and perpetrator who witnessed this situation?_People not known to the victim/perpetrator,2.7 In addition to the victim and perpetrator who witnessed this situation?_Underaged,2.7 In addition to the victim and perpetrator who witnessed this situation?_Neighbours,2.7 In addition to the victim and perpetrator who witnessed this situation?_You do not know,2.6 Where did this situation happen?,2.6 Other,2.8 Where did this situation happen?,3.1 Did you act/do something about this situation?,3.5 Have you contacted any services about this situation?,3.5 Other,4.1 The outcome of this situation for the victim was…,4.2 Situations like these…,5.1 If you were to witness a similar situation in the future you would…,6.5 Education,6.1 Gender,6.2 Age,6.6 Marital status,6.3 Ethnicity,6.3 Other,6.7 Monthly income,6.4 Attendance of religious services,6.8 Region of residence,6.11 Region originally from,6.11 Other,6.9 Residence,6.10 How long have you lived here for?,Experience,1.2 Title,ProjectID,ApplicationName,Latitude,Longitude,Accuracy,Altitude,Bearing,Speed,Time,Language
41aa029f-7000-45bb-ad66-d298636548cf,1,,8/6/2019,8/6/2019,,,,,,1,30.305582,15.333327,54.361088,0.6202775,0.13278665,,,,,,,,,,,,,1,,,,,,,,,Agree,Agree,"Yes, acquaintance of both",Spouse/partner of the perpetrator,Grown-up,Male,,1,,,,,,,1,,,Private house,,Urban area,No,,,You do not know,Happen often,Handle it differently,Bachelor or equivalent,Female,18-24,Single,Georgian,,2000-3000 GEL,Not regularly,Tbilisi,Tbilisi,,Urban,More than 5 years,"მთვრალი მამაკაცი ეჩხუბებოდა მის მეუღლეს, ხმამაღლა და უხეშად, ბილწი სიტყვებით. ისმოდა ქალის ჩხუბის და კივილის ხმაც. არ არის გამორიცხული, რომ ფიზიკურ ძალადობასაც ჰქონოდა ადგილი. ჩხუბის მიზეზი გაურკვეველი იყო, ისმოდა ასევე ძაღლის გამალებული ყეფა სახლიდან. მათი შვილი ამავე სახლის ეზოში იჯდა, შეშინებული და სევდიანი თვალებით, თუმცა თითქოს მაინც მშვიდი იყო, თითქოს მისთვის უკვე ჩვეული ამბავი იყო დედას და მამას ჩხუბი, და განაგრძობდა სათამაშო მანქანით სილაში თამაშს. რამდენიმე ხანში ცოლიც და ქმარიც ჩამოვიდნენ ეზოში და მანქანით სწრაფად გავიდნენ, ბავშვი კი დარჩა, სავარაუდოდ ოჯახში სხვა ვინმეც იყო, ვინაიდან ბავშვს ისე ეზოში ვერ დატოვებდენ მარტოს.",ყოველდღიური ტრაგედია ბევრი მსხვერპლით,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",,,,,,,,ge
c8cceada-366d-4617-bb15-0d6500061f2e,18,,8/20/2019,8/20/2019,,,,,,1,,,,,,,0.83915573,3.234093,95.92675,0.975438,0.028007258,,1.1090306,98.14594,0.7450248,0.4905895,0.8628,,0.56344867,99.436554,0.9943655,,1.1695087,98.83049,0.9883049,,Agree,Agree,"Yes, friends with the victim",Spouse/partner of the perpetrator,Grown-up,Male,,1,,1,,,,,,,,Private house,,Rural area,Yes,"No, you did not know who to contact",,Positive,Happen often,Handle it differently,Vocational education,Female,18-24,Single,Georgian,,0-500 GEL,Not regularly,Racha-Lechkhumi and Kvemo Svaneti,Racha-Lechkhumi and Kvemo Svaneti,,Rural,More than 5 years,"ჩემს საუკეთესო მეგობარზე ძალადობდა მისი მეუღლე,მე დიდიხანია ვამჩნევდი ამას რომ ვეკითხებოდი რომ რა ხდებოდა აყემებდა თუარა მას შეურაწყიბას ან ძალადობდა თუარა მასზე პასუხი სულ იყო რომ არა ალბათ მიზეზი შიში იყო,ერთ დღესაც მასთან მივდიოდი კარზე რომ დავაკაკუნე კარი ამ ბიჭმა გამიღო ჩემი დაქალი ძირს ეგდო და ტიროდა ეგრევე ვეცი ავდექი და წამოვიყვანე ჩემთან დავისვი ველაპარაკე და იმ დღის მერე ეს გოგო იმ ბიჭს არც გაკარებია .ალბათ მე რომ იმ დღეს იქ არ მივსულიტავი და ეს არ მენახა რა მოხდებოდა არ ვიცი.",ამ ამბავს დავარქმევდი შიშის ქვეშ არსებობას ხა საკუთარ თავში ჩაკეტვას.,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 7.0; SLA-L22 Build/HUAWEISLA-L22; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/75.0.3770.101 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/234.0.0.30.115;]",,,,,,,,ge
ba9fe90a-14be-4852-b368-d23c80739067,360,,9/5/2019,9/5/2019,8.11653,68.666664,23.216805,0.5755014,0.5946533,,,,,,,,6.3089066,84.22221,9.468878,0.5157999,0.72936445,,32.02366,35.77778,32.198563,0.5008745,0.30983555,,0.38602948,99.61397,0.9961397,,7.444853,92.555145,0.9255515,,Agree,Agree,"Yes, acquaintance of both",Spouse/partner of the perpetrator,Grown-up,Male,,1,,,,,1,1,,1,,Public space,,Urban area,Yes,"No, they would not be helpful",,Positive,Happen often,Handle it the same way,Bachelor or equivalent,Female,25-34,Single,Georgian,,1500_2000 GEL,Regularly,Tbilisi,Tbilisi,,Urban,3-5 years,"ცოლ-ქმრის ჩხუბი მინახავს საახლობლო ში.მიზეზს ვერ გეტყვით, მათი საქმეა",ჩხუბი და ფიზიკური დაპირისპირება,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 8.1.0; Lenovo TB-X605L Build/OPM1.171019.019) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36",,,,,,,,ge
ed4c60c2-473f-40b1-a196-18b98634ad8a,232,,9/3/2019,9/3/2019,11.665448,19.777771,68.55678,0.7844566,0.17127553,,43.93576,8.222221,47.84201,0.51953125,0.071204446,,,,,,,,87.80641,5.555557,6.638033,0.09415811,0.048111133,,94.50368,5.4963236,0.054963235,,,,,1,Agree,Agree,No,Spouse/partner of the perpetrator,Grown-up,Male,,1,,,1,1,,,,,,Public space,,Urban area,No,"No, they would not be helpful",,"Neither positive, nor negative",Happen often,Handle it differently,Bachelor or equivalent,Female,18-24,Single,Georgian,,2000-3000 GEL,Never,Tbilisi,Tbilisi,,Urban,More than 5 years,"ბათუმში ზღვაზე ვიყავი ათი წლის წინდა ვიღაც კაცი ქალს თმებით მიათრევდა, ასი მეტრი გაატარა ალბათ. არავინ რეაგირებდა. რაღაც ბოთლი გადაამტვრია",შოკში ვიყავი,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 8.1.0; Lenovo TB-X605L Build/OPM1.171019.019) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36",,,,,,,,ge
83700ecb-2b86-4b46-b7b5-3ad88a596812,176,,9/2/2019,9/2/2019,21.63062,30.444443,47.924934,0.6314716,0.26364887,,7.678709,11.333336,80.987946,0.86654615,0.09814668,,,,,,,,52.342064,1.1111145,46.54682,0.4710238,0.009622247,,99.20956,0.7904412,0.007904412,,,,,1,Agree,Agree,No,Child/children of the perpetrator,Child,Male,,1,,,,,,,,1,,Private house,,Urban area,No,Other,მეზობლებმა დარეკეს,"Neither positive, nor negative",Happen rarely,Handle it differently,Incomplete higher education,Male,18-24,Single,Georgian,,More then 3000 GEL,Regularly,Tbilisi,Tbilisi,,Urban,More than 5 years,"მეგობართან ვიჯექი. გამოდიოდა ჩხუბის ხმა მეზობლიდან. მამა უტყამდა ბავსვს. ბავშვი ფანჯრასთან მოვიდა, დავინახეთ, მამამ როგორ დეაგდო ბავშვი უკან. მეზობლები ავარდნენ სახლში და დარეკეს უბნის ინსპექტროთან",საშინელებაა,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 [FBAN/FBIOS;FBDV/iPhone9,3;FBMD/iPhone;FBSN/iOS;FBSV/11.4.1;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5;FBCR/GEOCELL]",,,,,,,,ge
02addddf-0021-4767-a2c3-fee687a69467,331,,9/4/2019,9/4/2019,59.194736,18,22.805262,0.31805262,0.15588,,16.108505,10.8888855,73.00261,0.7844705,0.09429776,,,,,,,,14.322434,12.222221,73.45534,0.79566455,0.10584446,,,,,,,,,,Agree,Agree,No,Parent/parents of the perpetrator,Elderly,Male,,1,,,1,1,,,,1,,Private house,,Rural area,No,,,You do not know,Happen often,You do not know,Incomplete higher education,Female,55 and older,Widowed,Georgian,,0-500 GEL,Not regularly,Guria,Kvemo kartli,,Urban,More than 5 years,"Moxucebze dzaladoben saxlshi, usargeblo xaro eubnebian",Rom gazarda misi shvili eg shvilsac aviwydeba da rdzalsac.amciteben qals,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 9; SM-A750FN Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/76.0.3809.132 Mobile Safari/537.36 [FB_IAB/Orca-Android;FBAV/230.0.0.12.117;]",,,,,,,,ge
4dd7d9b0-1a27-4ee0-b64a-3aa6d87d6599,285,,9/4/2019,9/4/2019,35.45814,16.222221,48.31963,0.5643074,0.14048444,,,,,,,1,,,,,,,,,,,,1,95.09191,4.908088,0.049080882,,,,,1,Agree,Agree,"Yes, acquaintance of both",Spouse/partner of the perpetrator,Grown-up,Male,,1,,,,,,,,1,,Private house,,Urban area,No,"No, you did not know who to contact",,"Neither positive, nor negative",Happen all the time,Handle it differently,Bachelor or equivalent,Female,18-24,Single,Georgian,,More then 3000 GEL,Never,Tbilisi,Tbilisi,,Urban,3-5 years,ყვირილის მსგავსი გავიგე. ქმარსა და ცოლს შორის მეზობლები არიან,ძალადობა,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 [FBAN/FBIOS;FBDV/iPhone9,3;FBMD/iPhone;FBSN/iOS;FBSV/11.4.1;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5;FBCR/GEOCELL]",,,,,,,,ge
86540b1e-4d6d-4ece-8ae2-920dcc16d615,286,,9/4/2019,9/4/2019,32.831013,32.666664,34.502323,0.5083566,0.28289333,,80.43356,9.1111145,10.455322,0.1501088,0.07890223,,,,,,,,10.3948555,79.77778,9.827366,0.49716255,0.69087553,,,,,,,,,,Agree,Disagree,"Yes, acquaintance of both",Child/children of the perpetrator,Child,Male,,1,,,1,,,,,,,Private house,,Urban area,No,,,Negative,Happen often,Handle it differently,Secondary education,Female,35-44,Married/living together,Georgian,,1000-1500 GEL,Regularly,Tbilisi,Kakheti,,Urban,More than 5 years,"ჩემს მეზობლად ცხოვრობენ ახალგაზრდა ცოლ-ქმარი. მცირეწლოვანი შვილი ყავთ, თუ არ ვცდები სამი ოთხი წლის. რამდენჯერმე შევესწარი მათი ბინიდან ყვირილი როგორ გამოდიოდა, თავიდან მეგონა ცოლ-ქმარს შორის იყო კონფლიქტი, მაგრამ როგორც მერე აღმოჩნდა კაცი თავდებოდა და ბავშვს ცემდა. ერთ-ერთი ასეთი შემთხვევის შემდეგ ცოლმა პოლიცია გამოიძახა და ქმარს შემაკავებელი ორდენი დაადეს.",მამა არასრულწლოვან შვილზე ძალადობდა,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 8.1.0; Lenovo TB-X605L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",,,,,,,,ge
47590dc5-83a8-4ed6-bc07-d62fe0f1ebdb,38,,8/29/2019,8/29/2019,11.872463,35.77778,52.34976,0.70238644,0.30983555,,9.805023,40.666668,49.528305,0.6986164,0.35217336,,,,,,,,87.43132,5.5555573,7.0131264,0.09790905,0.048111133,,,,,,,,,,Agree,Disagree,"Yes, related the victim",Spouse/partner of the perpetrator,Grown-up,Male,,1,,,1,,1,,,1,,Private house,,Rural area,No,,,Negative,Happen often,You do not know,Bachelor or equivalent,Female,18-24,Single,Georgian,,0-500 GEL,Not regularly,Tbilisi,Samegrelo-Zemo Svaneti,,Urban,1-3 years,პირადად არ შევსწრებივარ მაგრამ ეს ამბავი ჩემს სანათესაო ში მოხდა. კაცი სიმთვრალეში სულ სცემდა ქალს და სახლიდან აგდებდა და მეზობელთან დარჩენა უწევდა. კაცი ახლახან გარდაიცვალა.,მოძალადე იყო ფსიქოპატი და ლოთი,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 8.1.0; Lenovo TB-X605L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",,,,,,,,ge
d2c47d44-845d-43d9-9c69-1a2f007ae2db,107,,9/1/2019,9/1/2019,31.368876,20.666664,47.964462,0.58297795,0.17897332,,11.34565,14.444444,74.20991,0.8143213,0.1250889,,,,,,,,22.770193,16.222221,61.007576,0.6911869,0.14048444,,,,,,,,,,Agree,Agree,No,Parent/parents of the perpetrator,Elderly,Male,1,1,,,,,,,1,,,Private house,,Urban area,No,,,Negative,Happen often,You do not know,Vocational education,Female,25-34,Single,Georgian,,0-500 GEL,Not regularly,Guria,Guria,,Urban,More than 5 years,Dziritatad sadac shevswrebivar uxeshad mimartaven kacebi colebs an xandazmul dedebs,"Dzaladonaa, sityvieri sheurawyopa, xan amas dartymac jobia",undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 9; SM-A750FN Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/76.0.3809.132 Mobile Safari/537.36 [FB_IAB/Orca-Android;FBAV/230.0.0.12.117;]",,,,,,,,ge
2b31ad1a-abbd-4683-93b4-2571fdf270dc,108,,9/2/2019,9/2/2019,32.8393,34.888874,32.271828,0.49716264,0.30213767,,1.082047,95.44437,3.4735904,0.52328205,0.8448311,,,,,,,1,2.355049,45.111115,52.533836,0.75089395,0.39066225,,,,,1,,,,1,Agree,Agree,"Yes, friends with both",Other family member,Grown-up,Male,1,,,1,,1,,,,,,Public space,,Urban area,Yes,"No, you did not know who to contact",,You do not know,Happen rarely,You do not know,Bachelor or equivalent,Male,25-34,Single,Georgian,,500-1000 GEL,Not regularly,Tbilisi,Tbilisi,,Urban,More than 5 years,შევსწრებივარ ძმებს შორის მომხდარ უთანხმოებას. ძმებს ჰქონდათ ავტოიმპორტის სერვისი.ყველაფერი კარგად მიდიოდა სანამ კომპანიაში პატარა უზუსტობა არ მოხდა. ეს პატარა ფინანსური უზუსტობა გადაიზარდა ძალიან დიდ ვალში. აქედან გამომდინარე ძმებს შორის დაიწყო კონფლიქტი. თავიდან თითქოს კომპანიის საქმე მოგვარების პირას იყო მაგრამ ერთ დღესაც ვხედავ რომ ძმებს შორის მოხდა ფიზიკური ანგარიშსწორება ერთმანეთის მიმართ.,ოჯახური ძალადობა,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 8.1.0; Lenovo TB-X605L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Safari/537.36",,,,,,,,ge
c5a6420f-609d-487a-967a-b0ed8efdfd66,332,,9/4/2019,9/4/2019,29.623709,33.1111,37.265194,0.5382074,0.2867421,,96.600494,2.8888855,0.5106267,0.019550694,0.025017772,,,,,,,1,,,,,,1,,,,1,,,,1,Agree,Agree,No,You do not know,Grown-up,Male,,1,,1,,,,,,,,Public transport,,Urban area,No,"No, you did not know who to contact",,You do not know,Happen often,Handle it differently,Bachelor or equivalent,Female,25-34,Married/living together,Georgian,,500-1000 GEL,Never,Tbilisi,Tbilisi,,Urban,More than 5 years,"შევესწარი ფაქტს როდესაც  გადაჭედილ სამარშუტო ტაქსში ამოვიდა ულამაზესი გოგონა . გოგონა იძულებული იყო რომ ფეხზე დამდგარიყო . ფეხზე დგომა მას მოუწია ზრდასრულ მამაკაცთან ახლოს რომელიც სავარძელზე იჯდა. მამაკაცმა თავიდან თითით დაიწყო გოგონას მიმართ შეხება შემდეგ კი უშუალოდ შეეხო. ამ ფაქტის გამო გოგონამ მძღოლს სამარშუტო გააჩერე ინა და ჩამოვიდა , მამაკაცი კი დაუსჯელი დარჩა.",სექსუალური შევიწროვება,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 8.1.0; Lenovo TB-X605L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Safari/537.36",,,,,,,,ge
566227e4-41ef-4a15-9352-7e7751f3687a,308,,9/4/2019,9/4/2019,47.935764,0.22222136,51.842014,0.51953125,0.00192446,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,Agree,Agree,"Yes, friends with the victim",Spouse/partner of the perpetrator,Grown-up,Male,,1,,,1,,,,1,,,Private house,,Urban area,No,,,Negative,Happen often,Handle it differently,Vocational education,Female,35-44,Married/living together,Georgian,,500-1000 GEL,Regularly,Tbilisi,Tbilisi,,Urban,More than 5 years,ჩემი ახლობელია რომელზეც მეუღლე ძალადობს ფიზიკურად და სულიერად. უშუალოდ არ შევსწრებივარ ფიზიკურად ძალადობის ფაქტს რომ შევესწრო არ ვიცი რას ვუზამ მაგრამ მინდახია ნაცემ მდგომარეობაში.,კაცი რომელიც ქალზე ძალადობს ის არაკაცია.,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",,,,,,,,ge
336e2fed-345e-4b19-9c09-e7e15cb5eca2,361,,9/5/2019,9/5/2019,31.568983,34.444435,33.986584,0.512088,0.2982888,,,,,,,,50.12619,7.777778,42.096035,0.4598492,0.06735558,,,,,,,1,4.5036793,95.49632,0.9549632,,0.38602948,99.61397,0.9961397,,Agree,Disagree,"Yes, acquaintance of the perpetrator",Spouse/partner of the perpetrator,Grown-up,Male,,1,,1,,,,,,,,Other,ძირითადად კერძო სივრცეში მაგრამ საჯაროდაც მომხდარა,Urban area,Yes,"No, you did not know who to contact",,"Neither positive, nor negative",Happen often,Handle it differently,Incomplete higher education,Female,18-24,Single,Georgian,,2000-3000 GEL,Not regularly,Tbilisi,Imereti,,Urban,More than 5 years,"ჩემზე ფსიქოლოგიურად ძალადობდა ჩემი ყოფილი პარტნიორი, რომელთანაც მქონდა სექსუალური სახის ურთიერთობა. დაშორების შემდეგ მემუქრებოდა რომ თუ არ შევურიგდებოდი ჩემ ოჯახის წევრებთან მივიდოდა და ყველაფერს მოუყვებოდა. რამდენჯერმე ჩემგან დაუკითხავად მობილურიც გამიჩხრიკა",ჩემი პარტნიორი ფსიქოლოგიურად ძალადობდა ჩემზე,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 8.1.0; Lenovo TB-X605L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",,,,,,,,ge
befd3754-fec6-480f-abec-f2f5fe389b5d,177,,9/2/2019,9/2/2019,13.181201,66,20.818798,0.538188,0.57155997,,55.992157,39.333332,4.6745176,0.24341185,0.34062666,,,,,,,,89.67208,5.555557,4.772361,0.0755014,0.048111133,,94.50368,5.4963236,0.054963235,,,,,1,Agree,Agree,"Yes, acquaintance of both",Spouse/partner of the perpetrator,Grown-up,Male,,1,,,,,,,,1,,Private house,,Urban area,No,Other,სხვამ დარეკა,"Neither positive, nor negative",Happen all the time,Handle it differently,Vocational education,Male,Under 18,Single,Georgian,,More then 3000 GEL,Regularly,Tbilisi,Tbilisi,,Urban,More than 5 years,მეზობელი ეჩხუბებოდა ცოლს და შვილს,ხმაური,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 [FBAN/FBIOS;FBDV/iPhone9,3;FBMD/iPhone;FBSN/iOS;FBSV/11.4.1;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5;FBCR/GEOCELL]",,,,,,,,ge
4b6c1886-2d41-4a26-8dbd-d4a007e99867,362,,9/5/2019,9/5/2019,39.39845,32.22222,28.37933,0.4449044,0.27904445,,,,,,,1,,,,,,,82.29729,9.111114,8.591597,0.13147154,0.07890223,,86.85661,13.143383,0.13143383,,,,,1,Agree,Agree,No,Child/children of the perpetrator,Child,Female,1,,,,,,,1,1,,,Public space,,Urban area,No,"No, you did not know who to contact",,"Neither positive, nor negative",Happen often,Handle it differently,Master or equivalent,Female,25-34,Single,Georgian,,2000-3000 GEL,Regularly,Tbilisi,Tbilisi,,Urban,More than 5 years,მარშუტკიდან ვუყრუებდი ბავშვს სცემდა დედა,ბავშვზე ძალაფობა,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 [FBAN/FBIOS;FBDV/iPhone9,3;FBMD/iPhone;FBSN/iOS;FBSV/11.4.1;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5;FBCR/GEOCELL]",,,,,,,,ge
